x,y,z,count,weight,speed
0.009276999999999999,0.205566,0.9780270000000001,0,0,0
0.000977,0.20605500000000002,0.984375,0,0,0
0.020508000000000002,0.19775399999999999,0.973145,0,0,0
0.010254000000000001,0.208984,0.988281,0,0,0
0.0,0.20654299999999998,0.9858399999999999,0,0,0
0.015137000000000001,0.207031,0.980469,0,0,0
0.006836,0.20751999999999998,0.9863280000000001,0,0,0
0.015137000000000001,0.18896500000000002,0.9775389999999999,0,0,0
0.01123,0.20459000000000002,0.987793,0,0,0
0.0058590000000000005,0.198242,0.9848629999999999,0,0,0
0.015137000000000001,0.20654299999999998,0.983398,0,0,0
-0.003418,0.208984,0.9897459999999999,0,0,0
0.008789,0.199219,0.985352,0,0,0
0.005371,0.20459000000000002,0.9858399999999999,0,0,0
0.006836,0.19043,0.9858399999999999,0,0,0
0.013672,0.198242,0.969727,0,0,0
0.028319999999999998,0.208984,0.976074,0,0,0
0.002441,0.1875,0.9741209999999999,0,0,0
0.015137000000000001,0.213867,0.988281,0,0,0
0.0058590000000000005,0.199707,0.9741209999999999,0,0,0
0.016602000000000002,0.208984,0.9824219999999999,0,0,0
0.005371,0.21093800000000001,0.9814450000000001,0,0,0
0.016113,0.19287100000000001,0.972656,0,0,0
0.009276999999999999,0.21337899999999999,0.9902340000000001,0,0,0
0.008301000000000001,0.189941,0.9814450000000001,0,0,0
0.020996,0.20849600000000001,0.9824219999999999,0,0,0
0.001465,0.20165999999999998,0.9873049999999999,0,0,0
0.017578,0.199219,0.985352,0,0,0
0.002441,0.21533200000000002,0.9780270000000001,0,0,0
0.011719,0.189941,0.9824219999999999,0,0,0
0.015625,0.199219,0.9785159999999999,0,0,0
0.001465,0.213867,0.98877,0,0,0
0.0058590000000000005,0.193359,0.972656,0,0,0
0.014648,0.217773,0.987793,0,0,0
-0.003418,0.19628900000000002,0.9848629999999999,0,0,0
0.008789,0.200684,0.9838870000000001,0,0,0
-0.002441,0.205078,0.989258,0,0,0
0.019043,0.19775399999999999,0.979492,0,0,0
0.003418,0.20849600000000001,0.9873049999999999,0,0,0
0.003906,0.190918,0.981934,0,0,0
0.014648,0.20263699999999998,0.9873049999999999,0,0,0
-0.001465,0.20849600000000001,0.980957,0,0,0
0.020508000000000002,0.199219,0.9873049999999999,0,0,0
-0.004883,0.20459000000000002,0.988281,0,0,0
0.014648,0.208008,0.979492,0,0,0
0.022461000000000002,0.201172,0.988281,0,0,0
-0.010254000000000001,0.19873,0.980957,0,0,0
0.013672,0.199219,0.9829100000000001,0,0,0
0.010742,0.20654299999999998,0.9848629999999999,0,0,0
0.001465,0.20263699999999998,0.973145,0,0,0
0.011719,0.20605500000000002,1.0004879999999998,0,0,0
-0.002441,0.197266,0.983398,0,0,0
0.02002,0.200684,0.979492,0,0,0
0.00293,0.203125,0.976074,0,0,0
0.007812999999999999,0.202148,0.976074,0,0,0
0.012695,0.209473,0.995117,0,0,0
0.000488,0.200195,0.976563,0,0,0
0.017578,0.21093800000000001,0.972656,0,0,0
0.030762,0.214844,0.995606,0,0,0
0.00293,0.20605500000000002,0.977051,0,0,0
0.018555000000000002,0.207031,0.992676,0,0,0
-0.007324,0.199219,0.986816,0,0,0
0.013184,0.196777,0.980957,0,0,0
0.008301000000000001,0.205566,0.987793,0,0,0
0.002441,0.192383,0.9741209999999999,0,0,0
0.008301000000000001,0.214844,1.0029299999999999,0,0,0
0.0058590000000000005,0.197266,0.9785159999999999,0,0,0
0.02002,0.20849600000000001,0.9824219999999999,0,0,0
-0.000488,0.198242,0.9848629999999999,0,0,0
0.007324,0.194824,0.9716799999999999,0,0,0
0.009276999999999999,0.21044899999999997,0.9873049999999999,0,0,0
0.001953,0.19628900000000002,0.985352,0,0,0
0.011719,0.193359,0.9716799999999999,0,0,0
0.016602000000000002,0.212402,0.9873049999999999,0,0,0
0.001953,0.195801,0.973633,0,0,0
0.013184,0.21728499999999998,0.9936520000000001,0,0,0
0.0,0.20751999999999998,0.979492,0,0,0
0.016602000000000002,0.19775399999999999,0.9848629999999999,0,0,0
0.010742,0.205078,0.997559,0,0,0
0.001465,0.1875,0.9716799999999999,0,0,0
0.006836,0.21093800000000001,0.995117,0,0,0
0.001465,0.198242,0.9790040000000001,0,0,0
0.021973,0.21435500000000002,0.9814450000000001,0,0,0
0.007812999999999999,0.20459000000000002,0.980957,0,0,0
0.010742,0.1875,0.9775389999999999,0,0,0
0.015625,0.20605500000000002,0.9848629999999999,0,0,0
0.005371,0.20263699999999998,0.972656,0,0,0
0.000488,0.19287100000000001,0.9746090000000001,0,0,0
0.014159999999999999,0.20165999999999998,0.980469,0,0,0
-0.006836,0.19433599999999998,0.9741209999999999,0,0,0
0.022949,0.21923800000000002,0.9980469999999999,0,0,0
0.000977,0.205078,0.9775389999999999,0,0,0
0.009766,0.205078,0.976563,0,0,0
0.007812999999999999,0.20459000000000002,0.9858399999999999,0,0,0
0.0058590000000000005,0.195801,0.9780270000000001,0,0,0
0.010254000000000001,0.205566,0.9858399999999999,0,0,0
-0.0043950000000000005,0.205078,0.9785159999999999,0,0,0
0.017578,0.20849600000000001,0.9814450000000001,0,0,0
0.003418,0.202148,0.9785159999999999,0,0,0
0.013672,0.19775399999999999,0.976563,0,0,0
0.009766,0.209473,0.9848629999999999,0,0,0
0.001465,0.197266,0.9785159999999999,0,0,0
0.00293,0.19531300000000001,0.979492,0,0,0
0.012695,0.200684,0.9824219999999999,0,0,0
0.002441,0.201172,0.980957,0,0,0
0.012695,0.20459000000000002,0.9995120000000001,0,0,0
-0.000977,0.202148,0.991699,0,0,0
0.018555000000000002,0.199707,0.979492,0,0,0
0.008301000000000001,0.199219,0.9907229999999999,0,0,0
0.007812999999999999,0.19433599999999998,0.984375,0,0,0
0.014159999999999999,0.195801,0.9838870000000001,0,0,0
0.0,0.20361300000000002,0.9931639999999999,0,0,0
0.014648,0.205078,0.98877,0,0,0
0.0,0.202148,0.9873049999999999,0,0,0
0.015137000000000001,0.200684,0.980957,0,0,0
0.014648,0.20165999999999998,0.981934,0,0,0
-0.001465,0.202148,0.989258,0,0,0
0.003418,0.197266,0.980469,0,0,0
0.013672,0.208984,0.980957,0,0,0
0.003418,0.19873,0.969727,0,0,0
0.018066,0.208984,0.9829100000000001,0,0,0
-0.003418,0.20459000000000002,0.984375,0,0,0
0.018555000000000002,0.203125,0.9750979999999999,0,0,0
0.002441,0.199707,0.9848629999999999,0,0,0
0.000977,0.193359,0.9897459999999999,0,0,0
0.013184,0.213867,0.985352,0,0,0
-0.000977,0.199707,0.9780270000000001,0,0,0
0.015137000000000001,0.21337899999999999,0.971191,0,0,0
0.027832,0.209473,0.981934,0,0,0
-0.000977,0.20165999999999998,0.979981,0,0,0
0.016113,0.205566,0.9931639999999999,0,0,0
0.003418,0.207031,0.9858399999999999,0,0,0
0.012695,0.19043,0.981934,0,0,0
0.010254000000000001,0.21337899999999999,0.989258,0,0,0
0.003906,0.19433599999999998,0.983398,0,0,0
0.012206999999999999,0.21142600000000003,0.9838870000000001,0,0,0
0.0,0.20605500000000002,0.9897459999999999,0,0,0
0.027344,0.202148,0.973633,0,0,0
0.0043950000000000005,0.21581999999999998,0.973633,0,0,0
0.004883,0.180176,0.9750979999999999,0,0,0
0.01709,0.214844,0.9858399999999999,0,0,0
0.00293,0.19775399999999999,0.980957,0,0,0
0.017578,0.190918,0.9692379999999999,0,0,0
0.013672,0.209961,0.972656,0,0,0
0.000488,0.200195,0.984375,0,0,0
0.01709,0.204102,0.9790040000000001,0,0,0
-0.002441,0.21142600000000003,0.9863280000000001,0,0,0
0.009276999999999999,0.19287100000000001,0.983398,0,0,0
0.009766,0.21581999999999998,0.976563,0,0,0
0.0,0.191895,0.960938,1,0,0
0.014648,0.21142600000000003,0.986816,1,0,0
0.001953,0.200195,0.9755860000000001,1,0,0
0.001465,0.188477,0.979981,1,0,0
0.013184,0.204102,0.996094,1,0,0
0.001953,0.189453,0.9594729999999999,1,0,0
0.021973,0.224609,0.9980469999999999,1,0,0
0.000488,0.199219,0.9775389999999999,1,0,0
0.021973,0.20849600000000001,0.980469,1,0,0
0.015625,0.216797,0.9936520000000001,1,0,0
0.0058590000000000005,0.19775399999999999,0.972168,1,0,0
0.017578,0.20165999999999998,0.988281,1,0,0
0.016602000000000002,0.212891,0.991699,1,0,0
0.005371,0.19287100000000001,0.9667969999999999,1,0,0
0.01123,0.208984,0.999023,1,0,0
-0.003906,0.199707,0.977051,1,0,0
0.015625,0.21044899999999997,0.989258,1,0,0
0.001953,0.199219,0.9780270000000001,1,0,0
0.000977,0.202148,0.9746090000000001,1,0,0
0.006836,0.205566,0.985352,1,0,0
-0.0043950000000000005,0.202148,0.9628909999999999,1,0,0
0.011719,0.209473,0.983398,1,0,0
-0.005371,0.205078,0.96875,1,0,0
0.019043,0.201172,0.9692379999999999,1,0,0
0.013184,0.21093800000000001,0.988281,1,0,0
0.000977,0.20654299999999998,0.9780270000000001,1,0,0
0.013672,0.205566,0.992188,1,0,0
0.0063479999999999995,0.19628900000000002,0.984375,1,0,0
0.010254000000000001,0.193848,0.977051,1,0,0
0.015625,0.199707,1.003906,1,0,0
0.012695,0.20165999999999998,0.9873049999999999,1,0,0
0.024902,0.205078,0.980957,1,0,0
0.000488,0.203125,1.0004879999999998,1,0,0
0.013184,0.199707,0.9873049999999999,1,0,0
0.013672,0.202148,0.977051,1,0,0
0.007812999999999999,0.199219,0.9775389999999999,1,0,0
0.012695,0.205566,0.9702149999999999,1,0,0
-0.005371,0.20459000000000002,0.9814450000000001,1,0,0
0.006836,0.204102,0.96875,1,0,0
0.010254000000000001,0.207031,0.980957,1,0,0
-0.002441,0.20654299999999998,0.9838870000000001,1,0,0
0.009276999999999999,0.204102,0.9755860000000001,1,0,0
0.005371,0.204102,0.9741209999999999,1,0,0
0.00293,0.195801,0.9785159999999999,1,0,0
0.0058590000000000005,0.201172,0.9824219999999999,1,0,0
0.0,0.19873,0.9829100000000001,1,0,0
0.020508000000000002,0.205078,0.9863280000000001,1,0,0
0.003906,0.203125,0.98877,1,0,0
0.007324,0.19531300000000001,0.992188,1,0,0
0.010742,0.203125,0.9838870000000001,1,0,0
0.0,0.18896500000000002,0.9902340000000001,1,0,0
0.007324,0.193359,0.9814450000000001,1,0,0
0.008789,0.20751999999999998,0.980957,1,0,0
0.003418,0.19775399999999999,0.972168,1,0,0
0.013672,0.21142600000000003,0.9785159999999999,1,0,0
0.000977,0.204102,0.9780270000000001,1,0,0
0.020508000000000002,0.20605500000000002,0.980957,1,0,0
0.01123,0.212402,0.9873049999999999,1,0,0
0.013184,0.194824,0.9702149999999999,1,0,0
0.01123,0.209961,0.981934,1,0,0
0.012695,0.199219,0.983398,1,0,0
0.020996,0.21337899999999999,0.973633,1,0,0
0.004883,0.21533200000000002,0.9936520000000001,1,0,0
0.008789,0.18896500000000002,0.9692379999999999,1,0,0
0.01123,0.211914,0.9790040000000001,1,0,0
0.004883,0.207031,0.992188,1,0,0
0.003418,0.18798800000000002,0.973145,1,0,0
0.003906,0.212402,0.987793,1,0,0
0.0043950000000000005,0.18603499999999998,0.976074,1,0,0
0.011719,0.21337899999999999,0.977051,1,0,0
-0.009276999999999999,0.199219,0.9912110000000001,1,0,0
0.01709,0.20361300000000002,0.9814450000000001,1,0,0
0.005371,0.208984,0.991699,1,0,0
0.009766,0.18701199999999998,0.972656,1,0,0
0.0043950000000000005,0.20751999999999998,0.9824219999999999,1,0,0
0.003906,0.193848,0.986816,1,0,0
0.015625,0.21142600000000003,0.996582,1,0,0
0.003418,0.212402,0.9814450000000001,1,0,0
0.017578,0.20165999999999998,0.976074,1,0,0
0.008789,0.205078,0.985352,1,0,0
0.000977,0.20849600000000001,0.9775389999999999,1,0,0
0.015625,0.190918,0.981934,1,0,0
0.010742,0.203125,0.985352,1,0,0
0.008789,0.19043,0.9707030000000001,1,0,0
0.008301000000000001,0.20654299999999998,0.991699,1,0,0
-0.01123,0.21093800000000001,0.9829100000000001,1,0,0
0.017578,0.21044899999999997,0.9873049999999999,1,0,0
-0.003906,0.208008,0.9848629999999999,1,0,0
0.014648,0.200684,0.9848629999999999,1,0,0
-0.001465,0.200684,0.979492,1,0,0
0.003418,0.205566,0.971191,1,0,0
0.012206999999999999,0.20849600000000001,0.980469,1,0,0
-0.001953,0.205566,0.9863280000000001,1,0,0
0.011719,0.199219,0.9599610000000001,1,0,0
0.015137000000000001,0.209961,0.986816,1,0,0
0.003418,0.199219,0.981934,1,0,0
0.022461000000000002,0.198242,0.9946290000000001,1,0,0
0.001953,0.196777,0.992188,1,0,0
0.01123,0.193359,0.981934,1,0,0
0.009766,0.20459000000000002,0.997559,1,0,0
0.000488,0.202148,0.984375,1,0,0
0.018555000000000002,0.21337899999999999,1.003418,1,0,0
-0.005371,0.192383,0.9746090000000001,1,0,0
0.015137000000000001,0.19775399999999999,0.986816,1,0,0
0.0063479999999999995,0.204102,0.9873049999999999,1,0,0
0.011719,0.199219,0.9594729999999999,1,0,0
0.013672,0.21142600000000003,0.980469,1,0,0
0.001465,0.20459000000000002,0.976563,1,0,0
0.0058590000000000005,0.199219,0.9628909999999999,1,0,0
0.018555000000000002,0.214844,0.9931639999999999,1,0,0
0.0058590000000000005,0.194824,0.976074,1,0,0
0.014648,0.20459000000000002,0.995117,1,0,0
0.003906,0.209473,0.983398,1,0,0
0.010742,0.199707,0.977051,1,0,0
0.008789,0.20459000000000002,1.0004879999999998,1,0,0
-0.002441,0.189941,0.965332,1,0,0
0.01709,0.21435500000000002,0.9863280000000001,1,0,0
0.001953,0.20361300000000002,0.9785159999999999,1,0,0
0.006836,0.199219,0.9775389999999999,1,0,0
0.000488,0.207031,0.9985350000000001,1,0,0
0.0043950000000000005,0.193848,0.976563,1,0,0
0.011719,0.199219,0.977051,1,0,0
0.0063479999999999995,0.199707,0.9829100000000001,1,0,0
0.001465,0.189941,0.948242,1,0,0
0.020508000000000002,0.21875,0.9985350000000001,1,0,0
0.008301000000000001,0.200195,0.9755860000000001,1,0,0
0.024902,0.211914,0.980469,1,0,0
0.006836,0.205078,1.0,1,0,0
0.018555000000000002,0.19628900000000002,0.9790040000000001,1,0,0
0.012695,0.20165999999999998,0.9838870000000001,1,0,0
0.0,0.196777,0.9858399999999999,1,0,0
0.016113,0.209961,0.979492,1,0,0
0.000488,0.20263699999999998,0.9946290000000001,1,0,0
0.01709,0.207031,0.9936520000000001,1,0,0
0.007324,0.201172,0.9780270000000001,1,0,0
0.01123,0.20654299999999998,0.9863280000000001,1,0,0
0.010254000000000001,0.201172,0.96875,1,0,0
0.002441,0.198242,0.9790040000000001,1,0,0
-0.001465,0.201172,0.9775389999999999,1,0,0
0.01123,0.21044899999999997,0.969727,1,0,0
-0.003906,0.20263699999999998,0.9746090000000001,1,0,0
0.016113,0.21826199999999998,0.989258,1,0,0
0.004883,0.20605500000000002,0.9863280000000001,1,0,0
0.013672,0.19775399999999999,0.9785159999999999,1,0,0
0.005371,0.20165999999999998,0.98877,1,0,0
0.004883,0.199707,0.985352,1,0,0
0.015137000000000001,0.204102,0.979981,1,0,0
-0.003418,0.200195,0.9858399999999999,1,0,0
0.011719,0.202148,0.979492,1,0,0
0.006836,0.204102,0.984375,1,0,0
0.004883,0.20459000000000002,0.9741209999999999,1,0,0
0.018066,0.199219,0.9848629999999999,1,0,0
0.010742,0.20165999999999998,0.997559,1,0,0
0.007324,0.196777,0.971191,1,0,0
0.01123,0.20263699999999998,0.981934,1,0,0
-0.006836,0.199219,0.9907229999999999,1,0,0
0.016602000000000002,0.21142600000000003,0.980957,1,0,0
0.003418,0.21044899999999997,0.984375,1,0,0
0.009766,0.204102,0.9858399999999999,1,0,0
0.0043950000000000005,0.20263699999999998,0.9780270000000001,1,0,0
0.00293,0.201172,0.9873049999999999,1,0,0
0.018555000000000002,0.207031,0.9790040000000001,1,0,0
0.0,0.204102,0.981934,1,0,0
0.0058590000000000005,0.19628900000000002,0.976074,1,0,0
0.017578,0.21142600000000003,0.9707030000000001,1,0,0
-0.001465,0.203125,0.988281,1,0,0
0.007812999999999999,0.194824,0.985352,1,0,0
0.0058590000000000005,0.19873,0.981934,1,0,0
0.0063479999999999995,0.189453,0.9824219999999999,1,0,0
0.010254000000000001,0.200195,0.9838870000000001,1,0,0
-0.0043950000000000005,0.19531300000000001,0.9790040000000001,1,0,0
0.015625,0.213867,0.997559,1,0,0
0.00293,0.20361300000000002,0.9746090000000001,1,0,0
0.010742,0.195801,0.9775389999999999,1,0,0
0.001953,0.212402,0.987793,1,0,0
0.010254000000000001,0.19287100000000001,0.977051,1,0,0
0.022461000000000002,0.213867,0.976074,1,0,0
0.007324,0.21337899999999999,0.9814450000000001,1,0,0
0.021973,0.19433599999999998,0.977051,1,0,0
0.018555000000000002,0.214844,0.965332,1,0,0
0.001465,0.20654299999999998,0.9848629999999999,1,0,0
0.012206999999999999,0.195801,0.985352,1,0,0
0.009276999999999999,0.21093800000000001,0.9824219999999999,1,0,0
0.0063479999999999995,0.1875,0.9873049999999999,1,0,0
0.007812999999999999,0.208984,0.979981,1,0,0
-0.007812999999999999,0.19775399999999999,0.980469,1,0,0
0.015625,0.211914,0.9946290000000001,1,0,0
0.003906,0.21581999999999998,0.9780270000000001,1,0,0
0.0058590000000000005,0.198242,0.988281,1,0,0
-0.0043950000000000005,0.21093800000000001,0.9946290000000001,1,0,0
0.009766,0.185547,0.980957,1,0,0
0.015137000000000001,0.197266,0.980469,1,0,0
-0.008789,0.21093800000000001,0.972168,1,0,0
0.008789,0.19043,0.9790040000000001,1,0,0
0.02002,0.208984,0.9775389999999999,1,0,0
0.000488,0.19775399999999999,0.972656,1,0,0
0.013672,0.204102,0.9912110000000001,1,0,0
0.0043950000000000005,0.20849600000000001,0.989258,1,0,0
0.016113,0.189453,0.972168,1,0,0
0.0058590000000000005,0.20605500000000002,0.9980469999999999,1,0,0
0.0043950000000000005,0.193359,0.9633790000000001,2,0,0
0.013184,0.212402,0.989258,2,0,0
-0.001465,0.195801,0.980469,2,0,0
0.014159999999999999,0.21533200000000002,0.9946290000000001,2,0,0
0.007812999999999999,0.205566,0.9785159999999999,2,0,0
0.014648,0.19531300000000001,0.977051,2,0,0
0.011719,0.209473,0.989258,2,0,0
0.008789,0.19873,0.9682620000000001,2,0,0
0.019531,0.213867,1.0004879999999998,2,0,0
0.000488,0.19433599999999998,0.999023,2,0,0
0.005371,0.20361300000000002,0.9741209999999999,2,0,0
0.009766,0.21826199999999998,0.980957,2,0,0
0.003906,0.20263699999999998,0.9775389999999999,2,0,0
0.012695,0.20263699999999998,0.9897459999999999,2,0,0
0.010742,0.21142600000000003,0.9936520000000001,2,0,0
0.009276999999999999,0.191895,0.9750979999999999,2,0,0
0.010742,0.204102,0.9931639999999999,2,0,0
-0.00293,0.185059,0.9716799999999999,2,0,0
0.008789,0.21142600000000003,0.992188,2,0,0
0.009276999999999999,0.208984,0.9829100000000001,2,0,0
0.0063479999999999995,0.19628900000000002,0.964844,2,0,0
0.000977,0.20654299999999998,0.9907229999999999,2,0,0
0.007812999999999999,0.193359,0.988281,2,0,0
0.027832,0.217773,0.945801,2,0,0
-0.001465,0.195801,0.995606,2,0,0
-0.023438,0.198242,0.9692379999999999,2,0,0
0.02002,0.20849600000000001,0.972656,2,0,0
-0.003418,0.20263699999999998,0.9980469999999999,2,0,0
0.011719,0.203125,0.981934,2,0,0
0.005371,0.20459000000000002,0.9824219999999999,2,0,0
0.012695,0.20263699999999998,0.979981,2,0,0
0.01709,0.211914,0.973145,2,0,0
-0.006836,0.203125,0.9829100000000001,2,0,0
0.016113,0.208008,0.988281,2,0,0
0.008301000000000001,0.201172,0.9775389999999999,2,0,0
0.009276999999999999,0.196777,0.9838870000000001,2,0,0
0.0063479999999999995,0.20605500000000002,0.983398,2,0,0
0.008301000000000001,0.19775399999999999,0.973633,2,0,0
0.019531,0.208008,0.979492,2,0,0
0.029297000000000004,0.200195,0.976074,2,0,0
-0.00293,0.20263699999999998,0.9785159999999999,2,0,0
0.024902,0.20849600000000001,0.9863280000000001,2,0,0
0.000488,0.20165999999999998,0.9838870000000001,2,0,0
0.012695,0.200684,0.991699,2,0,0
-0.000488,0.20361300000000002,0.9863280000000001,2,0,0
0.014159999999999999,0.19873,0.980469,2,0,0
0.008301000000000001,0.19873,0.9858399999999999,2,0,0
0.0,0.198242,0.979981,2,0,0
0.015137000000000001,0.200195,0.992676,2,0,0
0.003906,0.20459000000000002,0.9863280000000001,2,0,0
0.014648,0.198242,0.983398,2,0,0
0.000488,0.20263699999999998,0.984375,2,0,0
0.010742,0.205078,0.979981,2,0,0
0.019043,0.19628900000000002,0.9755860000000001,2,0,0
0.000977,0.19873,0.9848629999999999,2,0,0
0.00293,0.19628900000000002,0.983398,2,0,0
0.024902,0.211914,0.980469,2,0,0
0.005371,0.205566,0.979492,2,0,0
0.015137000000000001,0.20605500000000002,0.976074,2,0,0
0.003418,0.20605500000000002,0.979492,2,0,0
0.015625,0.19628900000000002,0.9741209999999999,2,0,0
0.012695,0.204102,0.987793,2,0,0
-0.0058590000000000005,0.193848,0.9858399999999999,2,0,0
0.012695,0.20459000000000002,0.9790040000000001,2,0,0
0.002441,0.207031,0.977051,2,0,0
0.011719,0.200195,0.984375,2,0,0
-0.000488,0.205566,0.9824219999999999,2,0,0
0.0063479999999999995,0.20654299999999998,0.9775389999999999,2,0,0
0.016113,0.192383,0.980469,2,0,0
0.006836,0.20263699999999998,0.979981,2,0,0
0.004883,0.18603499999999998,0.971191,2,0,0
0.01709,0.21337899999999999,0.983398,2,0,0
0.001953,0.20263699999999998,0.977051,2,0,0
0.012206999999999999,0.204102,0.9897459999999999,2,0,0
0.003418,0.208008,0.9790040000000001,2,0,0
0.015137000000000001,0.184082,0.963867,2,0,0
0.008789,0.21826199999999998,0.984375,2,0,0
0.0,0.193359,0.9824219999999999,2,0,0
0.018066,0.21533200000000002,0.976563,2,0,0
0.003418,0.208984,0.986816,2,0,0
0.020996,0.19628900000000002,0.9790040000000001,2,0,0
0.006836,0.21093800000000001,0.979981,2,0,0
0.0,0.20849600000000001,0.988281,2,0,0
0.012695,0.18603499999999998,0.9716799999999999,2,0,0
-0.001465,0.209473,0.9941409999999999,2,0,0
0.003906,0.18896500000000002,0.973633,2,0,0
0.012695,0.212891,0.9785159999999999,2,0,0
0.000488,0.19873,0.9858399999999999,2,0,0
0.018066,0.20361300000000002,0.9936520000000001,2,0,0
-0.001465,0.212402,0.989258,2,0,0
0.013672,0.190918,0.9672850000000001,2,0,0
0.0043950000000000005,0.20849600000000001,0.9931639999999999,2,0,0
-0.000488,0.191895,0.9775389999999999,2,0,0
0.021484,0.21337899999999999,0.9477540000000001,2,0,0
-0.0058590000000000005,0.209473,0.983398,2,0,0
0.019043,0.195801,0.9702149999999999,2,0,0
0.020508000000000002,0.21142600000000003,0.985352,2,0,0
0.000488,0.21044899999999997,0.985352,2,0,0
0.014648,0.193359,0.984375,2,0,0
-0.003418,0.20263699999999998,0.98877,2,0,0
0.008789,0.196777,0.979492,2,0,0
0.015137000000000001,0.20849600000000001,0.9741209999999999,2,0,0
-0.00293,0.20751999999999998,0.977051,2,0,0
0.017578,0.205078,0.9970700000000001,2,0,0
0.000977,0.201172,0.969727,2,0,0
0.015625,0.203125,0.984375,2,0,0
0.001465,0.200684,0.981934,2,0,0
0.003418,0.19531300000000001,0.9692379999999999,2,0,0
0.015137000000000001,0.205078,0.9848629999999999,2,0,0
0.030273,0.200195,0.9785159999999999,2,0,0
0.004883,0.200195,0.9741209999999999,2,0,0
0.018555000000000002,0.214844,0.995117,2,0,0
0.000488,0.19775399999999999,0.967773,2,0,0
0.012695,0.20654299999999998,1.000977,2,0,0
-0.002441,0.189941,0.976074,2,0,0
0.014159999999999999,0.192383,0.973633,2,0,0
0.009766,0.207031,0.9980469999999999,2,0,0
0.003418,0.200684,0.972168,2,0,0
0.013184,0.213867,0.9907229999999999,2,0,0
-0.000488,0.20263699999999998,0.9848629999999999,2,0,0
0.021973,0.202148,0.972168,2,0,0
0.0,0.201172,0.9980469999999999,2,0,0
0.00293,0.19287100000000001,0.9716799999999999,2,0,0
0.02002,0.199219,0.979492,2,0,0
0.001465,0.20751999999999998,0.9902340000000001,2,0,0
0.010742,0.196777,0.9672850000000001,2,0,0
0.022949,0.216309,0.987793,2,0,0
0.0043950000000000005,0.19628900000000002,0.9750979999999999,2,0,0
0.008789,0.208008,0.9897459999999999,2,0,0
0.0043950000000000005,0.20263699999999998,0.988281,2,0,0
0.014648,0.195801,0.979492,2,0,0
0.006836,0.201172,0.986816,2,0,0
-0.000977,0.190918,0.973633,2,0,0
0.016113,0.217773,0.9980469999999999,2,0,0
0.005371,0.199219,0.9702149999999999,2,0,0
0.010254000000000001,0.205566,0.9755860000000001,2,0,0
0.005371,0.201172,0.988281,2,0,0
0.0063479999999999995,0.19628900000000002,0.9746090000000001,2,0,0
0.015137000000000001,0.205566,0.984375,2,0,0
0.0043950000000000005,0.20165999999999998,0.981934,2,0,0
0.006836,0.19433599999999998,0.9702149999999999,2,0,0
0.023926,0.214844,0.984375,2,0,0
